crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-25	https://fs.moex.com/files/18397/	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00595.warc.gz	226682028	5022472	2LLUZONZP7FIF4QLSDYOK7K5C2EPPXIR
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00023.warc.gz	146268436	4282033	3EUDCPNFHKNJHWJNJBNJOP76OSOWZNPF
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687573283.57/warc/CC-MAIN-20260615040637-20260615070637-00929.warc.gz	127044272	5175068	3IWUFXT4QOWTFHKMEFQIROOXQBKQR7L6
CC-MAIN-2026-25	https://oveko.schok.cz/files/56df28ec6562f1bb1c72f4f5695dcbaa6bb40873b140f63e305d9228a98f35ea	crawl-data/CC-MAIN-2026-25/segments/1780687572812.14/warc/CC-MAIN-20260613082120-20260613112120-00524.warc.gz	337900462	5184943	44YNBK5ZAZCAZF7TK3GJPKSHE7Q4NKAP
CC-MAIN-2026-25	https://download.data.public.lu/resources/pch-comptage-trafic/20200821-111443/donneestrafic-2019.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572800.0/warc/CC-MAIN-20260612225810-20260613015810-00782.warc.gz	165344436	5193013	477PBC5J6KSSFQZSWNPMEYWKON4XJYW2
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00831.warc.gz	134723496	4300057	4JKM77HKLETQNGCS3P63ZE3H6NGENQLM
CC-MAIN-2026-25	https://cdn.buenosaires.gob.ar/datosabiertos/datasets/secretaria-legal-y-tecnica/servicio-informacion-normativa/normativa_h29.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572976.35/warc/CC-MAIN-20260613235930-20260614025930-00331.warc.gz	105744428	5097369	4PISLIKXZKLMNCTO223Q7ZBY64QFN6L6
CC-MAIN-2026-25	https://oveko.schok.cz/files/602debebd844faa9f70acbfb1303f801669ae5b66a8afbb9be1f49d49f39a1ef	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00606.warc.gz	338865011	5192769	54VLRKVLZ5SF7EWQE47JQXKASKKFKLLJ
CC-MAIN-2026-25	https://fs.moex.com/files/18391/	crawl-data/CC-MAIN-2026-25/segments/1780687572654.3/warc/CC-MAIN-20260611153841-20260611183841-00409.warc.gz	217274143	5022321	5ATIYGO72PS5FZDMUF3GXKOXRCFZ27Z2
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00287.warc.gz	130072652	4323124	5ODV46DOKHKPJAOF6U5SIKDBO4TJK5GR
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/5824cbc62d75843ba75475c81636c2bccd6ae667	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00686.warc.gz	913774045	2955048	5OHM7GR4GDJO7SSNMJGJSAW4EEEKSFQY
CC-MAIN-2026-25	https://schpr.sc.gov/index.php/Browse/objects/view/pdf/download/1/export_format/basic_excel/key/b0b00ccdf0e582de3fee6358dc354323	crawl-data/CC-MAIN-2026-25/segments/1780687573103.20/warc/CC-MAIN-20260614123051-20260614153051-00415.warc.gz	451192514	5244184	5YWY5VDFODHI64JQWDOX2JEJBVL4ACDZ
CC-MAIN-2026-25	https://oveko.schok.cz/files/83da5b1c353ee88102471ec139ba9d41177061c8316a170f48270bc158dbcefe	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00248.warc.gz	340037228	5104069	7BKFPN4AIGIGHZ3ROA3UUKFHZBJKBPHU
CC-MAIN-2026-25	https://www.dcovotes.dconc.gov/home/showpublisheddocument/35137/639159301663600000	crawl-data/CC-MAIN-2026-25/segments/1780687865091.90/warc/CC-MAIN-20260618040039-20260618070039-00881.warc.gz	568101524	5219226	A46CYZAODFSUQA2B7ZF35OLXQ5HLNHSD
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00820.warc.gz	149509799	3754025	BQKO7ORFQAWKEIPKYNPUAQBKCHUPQFXE
CC-MAIN-2026-25	https://fs.moex.com/files/18428/	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00690.warc.gz	179245212	5013776	BS5DC6HMYLARMP3X5V6KSFKQTGTKHMYM
CC-MAIN-2026-25	https://www.dcovotes.dconc.gov/home/showpublisheddocument/35139/639159302166830000	crawl-data/CC-MAIN-2026-25/segments/1780687865091.90/warc/CC-MAIN-20260618040039-20260618070039-00909.warc.gz	557632696	5218538	BWSYCIDJO5KET7FH62WG5HSBWHWQRYZK
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/87b75a5f8f1fd325e3b8dc4850800809a8b12bfc	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00154.warc.gz	901954394	4242787	CF6MIXRGQEO73L4UMB3RHKZDTFRHIGEG
CC-MAIN-2026-25	https://oveko.schok.cz/files/5a09e1b349b6c64e8f220d0df7bf32449566c58431dc6cc8588653b05e715018	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00155.warc.gz	334687696	5114571	DVUMUANWJFZ5B645PO4GDTZJMGZD6IMW
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/b2a54b7d14aa44ef56495ee8400e1772d85edb44	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00150.warc.gz	899592217	4379750	DZVTMFU6K6WXM2DKQAJS6RHN4WPOOZDU
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00175.warc.gz	134186366	3655138	E3S2L42WOOAAIOV777U2ISZPUTKDTUNK
CC-MAIN-2026-25	https://download.data.public.lu/resources/pch-comptage-trafic/20230703-142252/donneestrafic-2022.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572654.3/warc/CC-MAIN-20260611153841-20260611183841-00414.warc.gz	178980439	4778695	ED7HFNXMRFZTS7SL5N63DANVSZVWRL3S
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00631.warc.gz	143651507	4237900	FOB7MENIMA7P3GT5XGQFZKMAHHRY5QPB
CC-MAIN-2026-25	https://fs.moex.com/files/18363/	crawl-data/CC-MAIN-2026-25/segments/1780687573258.12/warc/CC-MAIN-20260614215252-20260615005252-00588.warc.gz	195866507	5021675	FZRANNGGSCW6YULUXDLSNEWII3MFMCOW
CC-MAIN-2026-25	https://fs.moex.com/files/18354/	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00658.warc.gz	195909895	5023082	GMJXYSP2FJA6BQSHCXNVVVBXLCMRVIAT
CC-MAIN-2026-25	https://fs.moex.com/files/18350/	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00534.warc.gz	180810961	5021265	GQ6H4DAWPIKKQVH6WU2NBDY3YFHKWQA2
CC-MAIN-2026-25	https://download.data.public.lu/resources/pch-comptage-trafic/20220707-162542/donneestrafic-2021.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00226.warc.gz	165327240	5114437	GS7TUVJ6U4B3L5QI7CYZ4RUV4MIBGDLJ
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/697d31a9b6aa4ae953e9b3b874c891d5f13a3807	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00074.warc.gz	942617230	4484161	GWPOUG5Q7AXIQJV55WMMJ6M6CKQWIII3
CC-MAIN-2026-25	https://md.gov.cz/getattachment/Uzitecne-odkazy/Udrzitelna-mobilita/Mestska-a-aktivni-mobilita/Metodiky/Priloha-mikromobility.xlsx.aspx	crawl-data/CC-MAIN-2026-25/segments/1780687572464.1/warc/CC-MAIN-20260609140600-20260609170600-00422.warc.gz	309298748	5141923	HCKAUNE4LWQKKWXXFI266ECEBBWCKJFZ
CC-MAIN-2026-25	https://oveko.schok.cz/files/4b97a32db5fcf54664be087c7820540797d2291c5a246921fa63783a0b2877c7	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00621.warc.gz	303305718	5179282	IB5TZUKNOKGS4SQBEWMCI7IXII5UFNCD
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00943.warc.gz	167864936	4255152	IOGEJ6FAUE4OOLSWNHXOURUJNSZ6QV2E
CC-MAIN-2026-25	https://fs.moex.com/files/18460/	crawl-data/CC-MAIN-2026-25/segments/1780687572766.4/warc/CC-MAIN-20260612164309-20260612194309-00286.warc.gz	226678052	5017050	IOXDP7L7U2RBENNSKSQK4CXIRAVWMLWT
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/6abac144128a65ab19af23eac57205962014fb19	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00286.warc.gz	955166963	4449940	IYPQOY3IUS5JTEILKP3TZNKSQFIGEBFE
CC-MAIN-2026-25	https://fs.moex.com/files/18446/	crawl-data/CC-MAIN-2026-25/segments/1780687573258.12/warc/CC-MAIN-20260614215252-20260615005252-00550.warc.gz	214866150	5013368	JA72USDERGFDCQN26MKFI5TKIRN34DMW
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572198.5/warc/CC-MAIN-20260606160058-20260606190058-00951.warc.gz	134302015	4298208	JO2TONAWDUCURLHUZBKLNMAC2RCXZII3
CC-MAIN-2026-25	https://download.data.public.lu/resources/pch-comptage-trafic/20240821-100613/donneestrafic-2023.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572654.3/warc/CC-MAIN-20260611153841-20260611183841-00798.warc.gz	154987964	4996506	KZNRPWVOKSAOK73EQX26U2RJ76UQFXVP
CC-MAIN-2026-25	https://fs.moex.com/files/18359/	crawl-data/CC-MAIN-2026-25/segments/1780687572085.8/warc/CC-MAIN-20260606035205-20260606065205-00813.warc.gz	209691315	5023035	LB6LOPHERD2KWL2IJYGYKOYN3XAGKACE
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/8a4ac95cffffc6236fbf58d97d6ff1fa49e72e34	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00270.warc.gz	921703185	2881814	LLELHROFLYJ32HMYIJGOWARJM4ZKT5NR
CC-MAIN-2026-25	https://download.data.public.lu/resources/parc-automobile-du-luxembourg/20241001-155300/parc-automobile-202410.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687861447.72/warc/CC-MAIN-20260616204618-20260616234618-00872.warc.gz	149018867	4304100	LLIPBOQOBKFJ3UHK3YLMPD6LC3VFGJEG
CC-MAIN-2026-25	https://cy.ons.gov.uk/file	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00367.warc.gz	139836293	4248050	MCKGUCYFWCNIKYKNTRJAAU75RLWVALLP
CC-MAIN-2026-25	https://oveko.schok.cz/files/4c353002ce2d3c1e4cb9206d457e76046494b196dff45077166e39e93c81af20	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00149.warc.gz	365186338	5102722	ME55H5KTADDH442UFS523DBTF2ASP4MR
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/94bee96d50c566c4d34417b79529ee6b17721f49	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00304.warc.gz	882195922	4400797	MNTW7YK6V4LEANRGK6RDHEBAFJAZCG4T
CC-MAIN-2026-25	https://fs.moex.com/files/18371/	crawl-data/CC-MAIN-2026-25/segments/1780687573324.42/warc/CC-MAIN-20260615102028-20260615132028-00487.warc.gz	202539248	5016913	N444BJ3JNODPKJJFSK36F66QPYL5CWOD
CC-MAIN-2026-25	https://download.data.public.lu/resources/parc-automobile-du-luxembourg/20210603-065044/parc-automobile-202106.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687572599.58/warc/CC-MAIN-20260610235426-20260611025426-00445.warc.gz	171872800	5236763	NI237C4LCCQLMEHYF2EIWMSVFHLT3Q67
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/a9dcf2c1bbbb2342fb18392ca4a887edf6e25ec2	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00980.warc.gz	925206452	4527968	NLHMND7YCMWTB3UB2MI2OL7E6YX5VKWJ
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/997d9b890d9ca8be37beb145a3e6a0d3924a0877	crawl-data/CC-MAIN-2026-25/segments/1780687573077.44/warc/CC-MAIN-20260614061428-20260614091428-00907.warc.gz	903918204	4552186	NNHXCYZEES7NM6J3U4IL45AGNK266F5X
